City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
296,Atambua,-9.1061,124.8925,72.48,88,51,2.71,ID,2022-05-12 20:33:43
297,Pierre,44.3683,-100.351,78.85,64,20,5.99,US,2022-05-12 20:33:44
298,Kyren,51.6828,102.1408,38.17,50,0,1.79,RU,2022-05-12 20:31:18
299,Monrovia,6.3005,-10.7969,79.21,85,98,10.07,LR,2022-05-12 20:33:44
300,Asuncion Mita,14.3308,-89.7108,99.25,35,0,10.27,GT,2022-05-12 20:33:45
301,Mushie,-3.0167,16.9,72.63,94,83,1.77,CD,2022-05-12 20:33:46
302,Angoram,-4.0625,144.0661,74.3,96,79,1.16,PG,2022-05-12 20:33:46
303,Kununurra,-15.7667,128.7333,67.98,94,40,4.61,AU,2022-05-12 20:33:47
304,Virginia Beach,36.8529,-75.978,62.06,92,100,13.8,US,2022-05-12 20:31:33
305,Ponta Delgada,37.7333,-25.6667,63.32,59,20,12.66,PT,2022-05-12 20:29:45
306,Te Anau,-45.4167,167.7167,46.26,91,100,2.42,NZ,2022-05-12 20:28:00
307,Socorro,31.6546,-106.3033,91.06,8,20,18.41,US,2022-05-12 20:33:47
308,Jalu,29.0331,21.5482,70.25,65,9,9.46,LY,2022-05-12 20:31:56
309,Ofaqim,31.3141,34.6203,65.32,61,29,5.17,IL,2022-05-12 20:33:48
310,Makungu,-8.7333,35.2833,58.51,94,82,2.19,TZ,2022-05-12 20:33:48
311,Kaabong,3.4836,34.1492,68.81,56,17,10.98,UG,2022-05-12 20:33:49
312,Mosquera,4.7059,-74.2302,64.49,77,40,10.36,CO,2022-05-12 20:33:49
313,Nabire,-3.3667,135.4833,75.15,90,98,3.06,ID,2022-05-12 20:33:50
314,Georgetown,5.4112,100.3354,83.95,92,40,10.36,MY,2022-05-12 20:29:26
315,Taltal,-25.4,-70.4833,64.38,70,24,2.86,CL,2022-05-12 20:30:50
316,Isangel,-19.55,169.2667,74.52,62,100,20.11,VU,2022-05-12 20:28:30
317,Nchelenge,-9.3451,28.734,68.09,66,7,4.25,ZM,2022-05-12 20:33:51
318,Venezuela,8.0,-66.0,96.31,31,49,14.83,VE,2022-05-12 20:33:51
319,Ihlow,51.8833,13.3333,55.47,66,40,0.0,DE,2022-05-12 20:33:52
320,Vila Velha,-20.3297,-40.2925,78.75,78,20,12.66,BR,2022-05-12 20:28:19
321,Sinazongwe,-17.2614,27.4618,72.1,46,0,2.95,ZM,2022-05-12 20:33:52
322,Worland,44.0169,-107.9554,47.88,85,100,19.57,US,2022-05-12 20:33:53
323,Brae,60.3964,-1.353,47.71,87,100,22.06,GB,2022-05-12 20:30:25
324,Katsina,12.9894,7.6006,92.44,29,86,4.5,NG,2022-05-12 20:33:53
325,Fairbanks,64.8378,-147.7164,44.1,75,75,5.75,US,2022-05-12 20:25:02
326,Ayan,56.45,138.1667,32.47,99,100,23.06,RU,2022-05-12 20:31:12
327,Bereda,43.2686,-7.5406,55.58,94,98,5.32,ES,2022-05-12 20:33:54
328,Mabaruma,8.2,-59.7833,76.51,94,6,6.62,GY,2022-05-12 20:33:55
329,Lasa,46.6166,10.7002,67.08,94,81,2.33,IT,2022-05-12 20:31:42
330,Mount Darwin,-16.7725,31.5838,61.48,73,3,2.91,ZW,2022-05-12 20:33:55
331,Oxford,51.7522,-1.256,55.26,62,0,10.36,GB,2022-05-12 20:30:00
332,Bolshoye Nagatkino,54.5196,47.9679,40.82,89,65,6.96,RU,2022-05-12 20:33:56
333,Tautira,-17.7333,-149.15,80.94,71,33,18.37,PF,2022-05-12 20:29:56
334,Bathsheba,13.2167,-59.5167,84.81,70,40,21.85,BB,2022-05-12 20:29:20
335,Oussouye,12.485,-16.5469,82.58,77,9,10.56,SN,2022-05-12 20:33:56
336,Coquimbo,-29.9533,-71.3436,58.73,77,0,6.91,CL,2022-05-12 20:28:26
337,Namibe,-15.1961,12.1522,72.84,72,2,5.88,AO,2022-05-12 20:30:12
338,Kenai,60.5544,-151.2583,54.03,69,0,9.22,US,2022-05-12 20:33:57
339,Nalut,30.3333,10.85,64.89,41,9,11.43,LY,2022-05-12 20:33:58
340,Khani,41.9563,42.9566,38.77,91,18,3.44,GE,2022-05-12 20:29:48
341,Batticaloa,7.7102,81.6924,81.34,71,98,1.32,LK,2022-05-12 20:33:58
342,Maracacume,-2.0428,-45.9592,75.74,95,95,3.96,BR,2022-05-12 20:33:59
343,Buraydah,26.326,43.975,82.85,12,0,12.15,SA,2022-05-12 20:30:41
344,Cap Malheureux,-19.9842,57.6142,73.47,82,14,1.99,MU,2022-05-12 20:28:10
345,Geraldton,-28.7667,114.6,54.01,94,100,9.22,AU,2022-05-12 20:31:17
346,Prosvet,55.5703,65.0825,50.4,46,80,6.06,RU,2022-05-12 20:34:00
347,Batagay-Alyta,67.8006,130.4114,25.05,89,99,5.12,RU,2022-05-12 20:34:00
348,Vanimo,-2.6741,141.3028,77.2,91,99,4.61,PG,2022-05-12 20:34:01
349,Abilene,32.4487,-99.7331,98.82,25,0,23.02,US,2022-05-12 20:34:01
350,Vieux-Habitants,16.0589,-61.7659,81.97,73,82,16.13,GP,2022-05-12 20:34:02
351,Vestmannaeyjar,63.4427,-20.2734,42.13,59,40,16.58,IS,2022-05-12 20:29:23
352,Zolotkovo,55.5281,41.1053,55.18,97,100,16.04,RU,2022-05-12 20:34:02
353,Loubomo,-4.1997,12.6739,72.97,97,100,3.78,CG,2022-05-12 20:34:03
354,Xining,36.6167,101.7667,42.51,80,100,3.87,CN,2022-05-12 20:31:39
355,Zhezkazgan,47.8043,67.7144,59.05,38,7,8.25,KZ,2022-05-12 20:34:04
356,Great Falls,47.5002,-111.3008,52.59,69,100,11.5,US,2022-05-12 20:30:37
357,Port Hedland,-20.3167,118.5667,68.05,88,40,5.75,AU,2022-05-12 20:30:59
358,Herouville-Saint-Clair,49.2109,-0.3065,54.36,76,0,3.44,FR,2022-05-12 20:34:05
359,Vaitape,-16.5167,-151.75,82.24,67,5,18.7,PF,2022-05-12 20:34:05
360,Puerto Carreno,6.189,-67.4859,89.58,66,40,6.91,CO,2022-05-12 20:34:06
361,Tunceli,39.1083,39.5471,49.86,65,2,6.31,TR,2022-05-12 20:34:06
362,Armizonskoye,55.9461,67.6736,51.51,42,91,4.18,RU,2022-05-12 20:34:07
363,Caravelas,-17.7125,-39.2481,76.19,83,2,7.63,BR,2022-05-12 20:31:52
364,Tiznit,29.5833,-9.5,67.41,63,0,4.21,MA,2022-05-12 20:30:52
365,Bad Sachsa,51.595,10.5555,56.37,69,100,1.81,DE,2022-05-12 20:34:08
366,Asau,46.4333,26.4,67.12,81,0,6.62,RO,2022-05-12 20:28:41
367,Kamuli,0.9472,33.1197,65.01,95,57,2.73,UG,2022-05-12 20:34:09
368,Bolu,40.6667,31.5833,48.69,64,0,3.09,TR,2022-05-12 20:34:09
369,Ballina,-28.8667,153.5667,69.78,87,100,17.58,AU,2022-05-12 20:30:54
370,Kushiro,42.975,144.3747,47.21,98,100,3.33,JP,2022-05-12 20:34:10
371,Zyryanka,65.75,150.85,37.31,75,2,13.31,RU,2022-05-12 20:34:11
372,Saint Anthony,45.0205,-93.218,83.08,65,0,17.27,US,2022-05-12 20:34:12
373,Gamba,-2.65,10.0,77.49,89,100,5.61,GA,2022-05-12 20:34:12
374,Naica,27.85,-105.4833,96.62,8,0,8.23,MX,2022-05-12 20:34:13
375,Rudbar,30.15,62.6,86.7,9,0,5.79,AF,2022-05-12 20:34:13
376,Mahebourg,-20.4081,57.7,73.69,88,40,3.44,MU,2022-05-12 20:28:48
377,Knysna,-34.0363,23.0471,56.43,82,1,6.44,ZA,2022-05-12 20:34:14
378,Heze,35.2431,115.4411,54.3,75,100,8.97,CN,2022-05-12 20:34:15
379,Luau,-10.7073,22.2247,67.8,64,33,4.36,AO,2022-05-12 20:34:15
380,Monywa,22.1167,95.1333,82.76,65,12,10.02,MM,2022-05-12 20:34:16
381,Sinnamary,5.3833,-52.95,79.12,85,9,12.19,GF,2022-05-12 20:30:58
382,Kamen-Na-Obi,53.7884,81.3423,55.13,34,100,2.77,RU,2022-05-12 20:34:16
383,Bhagalpur,25.25,87.0,86.31,66,0,5.88,IN,2022-05-12 20:34:17
384,Riyadh,24.6877,46.7219,84.34,13,0,8.43,SA,2022-05-12 20:33:53
385,Basoko,1.2391,23.616,74.84,85,21,2.04,CD,2022-05-12 20:34:18
386,San Miguel,13.4833,-88.1833,96.4,48,20,8.05,SV,2022-05-12 20:34:18
387,Waw,7.7029,27.9953,75.58,73,100,4.43,SS,2022-05-12 20:34:19
388,Havre,49.5833,0.3333,51.57,82,100,6.91,FR,2022-05-12 20:34:19
389,Awjilah,29.1081,21.2869,71.11,64,7,7.76,LY,2022-05-12 20:30:59
390,Lompoc,34.6391,-120.4579,80.69,52,0,21.99,US,2022-05-12 20:31:36
391,Gummidipundi,13.4,80.15,80.6,82,100,12.64,IN,2022-05-12 20:34:20
392,Russell,32.3502,-85.1999,87.03,39,0,14.97,US,2022-05-12 20:30:07
393,Chingirlau,51.095,54.0814,42.96,94,59,12.97,KZ,2022-05-12 20:34:21
394,Naushki,50.3828,106.1056,40.77,50,2,5.01,RU,2022-05-12 20:34:21
395,Paysandu,-32.3214,-58.0756,54.79,68,2,6.13,UY,2022-05-12 20:32:26
396,Opuwo,-18.0607,13.84,65.01,25,0,7.02,NA,2022-05-12 20:34:22
397,Jurm,36.8648,70.8342,61.99,53,8,3.44,AF,2022-05-12 20:30:38
398,Talcahuano,-36.7167,-73.1167,56.88,82,40,3.44,CL,2022-05-12 20:34:23
399,Cockburn Town,21.4612,-71.1419,80.02,79,100,12.86,TC,2022-05-12 20:31:31
400,Birjand,32.8663,59.2211,59.47,11,0,6.91,IR,2022-05-12 20:34:23
401,Vardo,70.3705,31.1107,35.58,80,0,10.36,NO,2022-05-12 20:29:54
402,Rabo De Peixe,37.8,-25.5833,62.11,59,20,12.66,PT,2022-05-12 20:34:24
403,Andenes,69.3143,16.1194,37.38,87,20,11.5,NO,2022-05-12 20:28:40
404,Lapas,38.1,21.4167,67.19,82,20,5.75,GR,2022-05-12 20:34:24
405,Ostersund,63.1792,14.6357,39.65,81,0,6.91,SE,2022-05-12 20:30:55
406,Tambo,-14.8,-73.9167,45.09,51,79,7.4,PE,2022-05-12 20:34:25
407,Kavaratti,10.5669,72.642,84.36,69,100,8.86,IN,2022-05-12 20:31:04
408,Katsuura,35.1333,140.3,67.24,98,100,6.49,JP,2022-05-12 20:29:53
409,Araouane,18.9048,-3.5265,91.08,8,11,11.59,ML,2022-05-12 20:34:26
410,Pascagoula,30.3658,-88.5561,89.04,47,40,5.75,US,2022-05-12 20:34:26
411,Chiungutwa,-10.8833,38.9833,67.73,85,63,3.49,TZ,2022-05-12 20:34:27
412,Padang,-0.9492,100.3543,78.49,78,100,4.18,ID,2022-05-12 20:32:15
413,Leningradskiy,69.3833,178.4167,21.76,80,20,6.06,RU,2022-05-12 20:28:28
414,Manokwari,-0.8667,134.0833,80.58,80,94,10.85,ID,2022-05-12 20:34:28
415,Arlit,18.7369,7.3853,89.6,10,0,12.86,NE,2022-05-12 20:32:02
416,Saint-Denis,48.9167,2.3333,63.14,58,0,5.75,FR,2022-05-12 20:34:28
417,Mumbwa,-14.9783,27.0619,63.99,55,28,3.87,ZM,2022-05-12 20:34:29
418,Cayenne,4.9333,-52.3333,84.24,2,75,13.8,GF,2022-05-12 20:30:06
419,Neiafu,-18.65,-173.9833,74.08,88,75,6.91,TO,2022-05-12 20:34:29
420,Chinsali,-10.5414,32.0816,58.53,73,0,5.23,ZM,2022-05-12 20:34:30
421,Ndele,8.4109,20.6473,72.7,89,100,3.47,CF,2022-05-12 20:34:30
422,Pachino,36.7186,15.0907,63.75,68,1,6.35,IT,2022-05-12 20:34:31
423,Labytnangi,66.6572,66.4183,33.84,100,100,1.77,RU,2022-05-12 20:27:41
424,Los Alamos,35.8881,-106.307,72.68,3,0,17.27,US,2022-05-12 20:29:39
425,Chepareria,1.3077,35.2039,61.99,66,68,4.72,KE,2022-05-12 20:34:32
426,Itoman,26.1247,127.6694,79.57,96,75,12.66,JP,2022-05-12 20:34:32
427,Kyshtovka,56.555,76.6271,53.46,58,60,4.68,RU,2022-05-12 20:34:32
428,Berkakit,56.5807,124.7681,26.83,97,100,4.41,RU,2022-05-12 20:34:33
429,Tupiza,-21.45,-65.7167,66.79,7,0,15.5,BO,2022-05-12 20:34:33
430,Gao,16.6362,1.637,92.93,6,1,8.46,ML,2022-05-12 20:31:33
431,Ribeira Brava,32.65,-17.0667,71.01,82,56,1.72,PT,2022-05-12 20:34:34
432,Namatanai,-3.6667,152.4333,79.99,82,95,5.21,PG,2022-05-12 20:34:34
433,Tungor,53.3808,142.9564,33.8,97,100,6.2,RU,2022-05-12 20:34:35
434,Santa Cruz Cabralia,-16.2781,-39.0247,80.83,74,0,11.5,BR,2022-05-12 20:34:36
435,Kaniama,-7.5667,24.1833,71.62,64,66,3.49,CD,2022-05-12 20:34:36
436,Zhigansk,66.7697,123.3711,32.31,97,100,10.94,RU,2022-05-12 20:29:21
437,Uren,57.4552,45.7852,41.94,85,69,9.91,RU,2022-05-12 20:34:37
438,Abdulino,53.7,53.6667,41.41,95,100,10.65,RU,2022-05-12 20:34:37
439,Yichun,47.7,128.9,35.13,65,41,2.08,CN,2022-05-12 20:34:38
440,Los Llanos De Aridane,28.6585,-17.9182,65.95,87,75,12.66,ES,2022-05-12 20:34:38
441,Aripuana,-9.1667,-60.6333,84.42,64,68,2.13,BR,2022-05-12 20:34:39
442,Franca,-20.5386,-47.4008,66.83,63,89,2.17,BR,2022-05-12 20:34:39
443,Odweyne,9.4092,45.064,80.92,28,29,7.16,SO,2022-05-12 20:34:40
444,Omboue,-1.5746,9.2618,77.58,90,86,6.44,GA,2022-05-12 20:28:05
445,Goderich,43.7501,-81.7165,75.52,38,100,9.22,CA,2022-05-12 20:32:04
446,Reyes,-14.3167,-67.3833,87.76,55,20,4.61,BO,2022-05-12 20:34:40
447,Brotas,-22.2842,-48.1267,66.25,66,2,2.86,BR,2022-05-12 20:34:41
448,Bonavista,48.6499,-53.1147,41.18,86,9,16.93,CA,2022-05-12 20:34:41
449,Kilindoni,-7.9139,39.6668,80.92,72,22,18.03,TZ,2022-05-12 20:29:48
450,Santa Marta,11.2408,-74.199,86.9,70,75,6.91,CO,2022-05-12 20:34:42
451,Puerto Escondido,15.85,-97.0667,88.63,62,40,8.05,MX,2022-05-12 20:34:43
452,Tianpeng,30.9866,103.9393,70.27,90,100,2.73,CN,2022-05-12 20:34:33
453,Dingle,10.9995,122.6711,77.65,86,100,4.7,PH,2022-05-12 20:29:45
454,Sangin,32.0728,64.8359,78.35,8,0,3.36,AF,2022-05-12 20:30:26
455,Barcelos,41.5388,-8.6151,68.92,74,87,2.06,PT,2022-05-12 20:30:49
456,San Carlos,9.6612,-68.5827,92.19,39,72,1.97,VE,2022-05-12 20:34:44
457,Fukuma,33.7667,130.4667,68.0,97,100,5.84,JP,2022-05-12 20:34:44
458,Moi,58.4567,6.5518,45.39,96,89,5.39,NO,2022-05-12 20:34:45
459,Honningsvag,70.9821,25.9704,35.35,93,100,14.97,NO,2022-05-12 20:34:45
460,Lauria,40.0465,15.8358,56.44,85,58,0.43,IT,2022-05-12 20:34:46
461,Marzuq,14.4,46.4667,77.25,28,76,2.8,YE,2022-05-12 20:34:46
462,Marsh Harbour,26.5412,-77.0636,75.97,64,34,3.15,BS,2022-05-12 20:28:50
463,Lai,9.3952,16.2989,89.89,40,100,7.02,TD,2022-05-12 20:34:47
464,Shache,38.4167,77.2406,72.72,44,100,14.81,CN,2022-05-12 20:31:50
465,Emborion,40.4833,21.55,55.76,76,48,1.19,GR,2022-05-12 20:34:47
466,Narsaq,60.9167,-46.05,44.82,88,100,1.1,GL,2022-05-12 20:29:14
467,Nishihara,26.1842,127.7558,78.85,97,75,13.8,JP,2022-05-12 20:31:25
468,Dharchula,29.85,80.5333,68.22,68,58,5.37,IN,2022-05-12 20:34:48
469,Altay,47.8667,88.1167,50.83,34,0,7.58,CN,2022-05-12 20:34:49
470,Muisne,0.6,-80.0333,79.18,80,74,9.22,EC,2022-05-12 20:34:49
471,Praya,14.9215,-23.5087,82.94,42,0,21.85,CV,2022-05-12 20:34:50
472,Puerto Lleras,3.0223,-73.4044,82.96,72,94,1.81,CO,2022-05-12 20:34:50
473,Etaples,50.5219,1.6332,53.47,82,0,10.36,FR,2022-05-12 20:34:51
474,Port Shepstone,-30.7414,30.455,66.65,83,0,8.63,ZA,2022-05-12 20:34:51
475,Urucara,-2.5364,-57.76,80.89,86,11,3.22,BR,2022-05-12 20:34:52
476,Tsiroanomandidy,-18.7667,46.0333,60.73,67,0,2.91,MG,2022-05-12 20:34:52
477,Garissa,-0.4536,39.6401,76.93,74,99,16.26,KE,2022-05-12 20:33:33
478,Trinidad,-14.8333,-64.9,85.98,58,20,4.61,BO,2022-05-12 20:34:53
479,Clearwater,27.9659,-82.8001,84.22,54,0,14.0,US,2022-05-12 20:34:53
480,Kashi,39.4547,75.9797,60.01,67,40,11.18,CN,2022-05-12 20:34:54
481,Ambanja,-13.6833,48.45,72.64,91,15,3.06,MG,2022-05-12 20:34:54
482,Helong,42.5397,128.9972,39.43,91,92,3.8,CN,2022-05-12 20:29:31
483,Kenora,49.8167,-94.4337,61.77,67,75,18.41,CA,2022-05-12 20:34:55
484,Hernani,43.2662,-1.9762,61.21,88,100,3.0,ES,2022-05-12 20:34:55
485,Elko,41.0002,-115.5012,57.74,30,100,15.99,US,2022-05-12 20:34:56
486,Smidovich,48.6,133.8167,45.66,61,30,3.53,RU,2022-05-12 20:34:56
487,Yakima,46.4665,-120.6678,55.85,60,100,10.36,US,2022-05-12 20:31:05
488,Voh,-20.9667,164.7,72.99,65,100,10.11,NC,2022-05-12 20:34:57
489,Balabac,7.9868,117.0645,81.3,82,100,3.24,PH,2022-05-12 20:34:58
490,Nemuro,43.3236,145.575,45.34,98,100,10.27,JP,2022-05-12 20:34:58
491,Clinton,42.587,-82.9199,88.27,29,29,10.65,US,2022-05-12 20:31:19
492,Touros,-5.1989,-35.4608,80.28,80,28,12.71,BR,2022-05-12 20:28:34
493,Gurupa,-1.405,-51.64,76.98,97,74,3.38,BR,2022-05-12 20:34:59
494,Champerico,14.3,-91.9167,93.74,63,3,9.13,GT,2022-05-12 20:31:21
495,Chapais,49.7834,-74.8492,67.78,53,100,4.41,CA,2022-05-12 20:35:00
496,Wajid,3.8093,43.2471,75.38,78,85,15.48,SO,2022-05-12 20:35:00
497,Son La,21.3167,103.9,69.51,97,75,1.32,VN,2022-05-12 20:35:01
498,Dawson Creek,55.7666,-120.2362,58.64,36,20,10.36,CA,2022-05-12 20:30:06
499,Hammerfest,70.6634,23.6821,32.45,100,75,8.05,NO,2022-05-12 20:35:01
500,Izhma,65.0083,53.9113,44.47,86,100,11.54,RU,2022-05-12 20:35:02
501,Palmer,42.1584,-72.3287,83.21,47,75,4.61,US,2022-05-12 20:35:02
502,Kirakira,-10.4544,161.9205,80.71,79,98,1.77,SB,2022-05-12 20:35:03
503,Severodvinsk,64.5635,39.8302,44.71,74,93,6.15,RU,2022-05-12 20:34:29
504,Verkhozim,52.7122,45.418,49.12,89,100,10.42,RU,2022-05-12 20:35:04
505,Perth,-31.9333,115.8333,59.79,95,20,5.75,AU,2022-05-12 20:31:10
506,Suarez,2.954,-76.6964,79.23,74,93,3.24,CO,2022-05-12 20:35:05
507,Anadyr,64.75,177.4833,36.1,69,0,13.42,RU,2022-05-12 20:35:05
508,Balarampur,23.1167,86.2167,81.01,73,5,12.26,IN,2022-05-12 20:35:06
509,College,64.8569,-147.8028,44.92,77,100,5.75,US,2022-05-12 20:35:06
510,Ca Mau,9.1769,105.15,79.32,87,96,3.69,VN,2022-05-12 20:35:07
511,Orchard Homes,46.8633,-114.0484,59.92,39,100,4.61,US,2022-05-12 20:35:08
512,Tayu,-6.5397,111.0518,78.28,88,90,5.19,ID,2022-05-12 20:35:08
513,Liverpool,53.4106,-2.9779,55.65,73,40,23.02,GB,2022-05-12 20:33:44
514,Fuerte Olimpo,-21.0415,-57.8738,76.68,36,0,3.96,PY,2022-05-12 20:35:09
515,Paita,-5.0892,-81.1144,70.41,74,24,16.62,PE,2022-05-12 20:35:09
516,San Andres,12.5847,-81.7006,86.02,70,75,11.5,CO,2022-05-12 20:35:10
517,Necochea,-38.5473,-58.7368,57.13,54,34,10.13,AR,2022-05-12 20:29:46
518,Lagos,6.5833,3.75,82.72,83,7,6.11,NG,2022-05-12 20:31:04
519,Mbaiki,3.8678,17.9892,74.17,74,5,1.39,CF,2022-05-12 20:35:11
520,Barmer,25.75,71.3833,86.14,41,0,15.9,IN,2022-05-12 20:35:12
521,Bani Walid,31.7566,13.9942,60.96,68,0,10.2,LY,2022-05-12 20:35:12
522,Snyder,32.7179,-100.9176,99.09,21,0,6.91,US,2022-05-12 20:35:13
523,Makakilo City,21.3469,-158.0858,80.92,56,40,14.97,US,2022-05-12 20:29:08
524,Perelyub,51.8667,50.3667,41.47,91,16,8.88,RU,2022-05-12 20:35:13
525,Bonthe,7.5264,-12.505,79.88,86,89,6.4,SL,2022-05-12 20:35:14
526,Alanya,36.5438,31.9998,62.73,68,7,5.32,TR,2022-05-12 20:35:15
527,Felanitx,39.4696,3.1483,66.72,88,17,4.9,ES,2022-05-12 20:35:15
528,Saint-Pierre,-21.3393,55.4781,71.91,73,75,6.91,RE,2022-05-12 20:27:55
529,Hervey Bay,-25.2986,152.8535,73.02,94,100,3.0,AU,2022-05-12 20:30:33
530,Ocotepec,17.2167,-93.15,75.31,47,16,11.01,MX,2022-05-12 20:35:16
531,Valparaiso,-33.0393,-71.6273,61.03,77,0,8.05,CL,2022-05-12 20:32:57
532,Makokou,0.5738,12.8642,72.63,89,10,2.46,GA,2022-05-12 20:35:17
533,Jalingo,8.8833,11.3667,85.77,55,41,5.21,NG,2022-05-12 20:35:18
534,Berlevag,70.8578,29.0864,37.35,75,20,20.71,NO,2022-05-12 20:30:00
535,Mongu,-15.2484,23.1274,64.85,46,3,2.35,ZM,2022-05-12 20:35:18
536,Rakiv Lis,51.6217,24.9243,51.48,89,12,5.57,UA,2022-05-12 20:35:19
537,Yerbogachen,61.2767,108.0108,41.76,92,45,4.41,RU,2022-05-12 20:31:44
538,Chuguyevka,44.1653,133.8633,47.84,60,100,1.43,RU,2022-05-12 20:35:20
539,Lavrentiya,65.5833,-171.0,30.45,80,8,7.72,RU,2022-05-12 20:30:35
540,Shingu,33.7333,135.9833,66.13,99,100,4.47,JP,2022-05-12 20:27:53
541,Rognan,67.0953,15.3878,44.74,89,100,5.32,NO,2022-05-12 20:35:21
